ريحانة الطبMA MCQ Infections::Page1-14	1- The primary preventive strategy for community-acquired pneumonia is.	Antibiotic therapy	Good hand hygiene	Adherence to healthy lifestyle behaviors	Immunization with pneumococcal and influenza vaccines.		D	Immunization with pneumococcal and influenza vaccines.	Vaccination is the single most effective intervention against the major causes of CAP, Streptococcus pneumoniae and Influenza.	Pneumococcal and Influenza vaccines are the primary prevention for CAP.	CAP Prevention				
ريحانة الطبMA MCQ Infections::Page 45-64	P45-64, Q8: In neutropenic fever, absolute count of neutrophils is?	≤ 1000 per mm3	≤ 500 per mm3	≤ 850 per mm3	> 1000 per mm3		B	≤ 500 per mm3	**Neutropenic fever** is defined as a single oral temperature ≥38.3°C (101°F) or ≥38.0°C (100.4°F) sustained over 1 hour, with an **absolute neutrophil count (ANC) ≤500 cells/mm3** or expected to fall below 500 cells/mm3 within 48 hours.	**Neutropenic fever:** ANC ≤500 cells/mm3 + fever.	Oncology				
ريحانة الطبMA MCQ Infections::Page 45-64	P45-64, Q9: Male patient 50 years old, farmer, came to ER by hematemesis, splenic size was 25 cm, esophageal varices, etiology of splenomegaly in such case is	Myelofibrosis	Egyptian splenomegaly	Syphilis	Hyperthyroidism		B	Egyptian splenomegaly	**Egyptian splenomegaly** (hepatosplenic schistosomiasis) is common in farmers in endemic areas (Egypt), presenting with **massive splenomegaly**, **portal hypertension**, and **esophageal varices** due to periportal fibrosis. The liver function remains relatively preserved.	**Egyptian splenomegaly** = Hepatosplenic schistosomiasis with portal hypertension in endemic areas.	Parasitology				
ريحانة الطبMA MCQ Infections::Page 45-64	P45-64, Q10: Which of the following is false regarding Widal test:	Titre of 0-antigen above 1:640 is often very significant in enteric fever	Antibiotic therapy may depress the agglutination titres	In vaccinated subjects, the O-titre disappears in time but H-agglutinins present for years	An agglutination reaction		C	In vaccinated subjects, the O-titre disappears in time but H-agglutinins present for years	This statement is **FALSE**. In vaccinated subjects, **H-agglutinins** (flagellar antigens) appear early and disappear quickly, while **O-agglutinins** (somatic antigens) persist longer. The statement reverses the actual pattern.	**Widal test:** O-titres persist longer, H-titres disappear faster in vaccinated individuals.	Typhoid Fever				
ريحانة الطبMA MCQ Infections::Page 45-64	P45-64, Q11: Which is not a recognised complication of acute shigellosis	Haemolytic-uraemic syndrome	Reiter's syndrome	Liver abscess	Endotoxic shock		C	Liver abscess	**Liver abscess** is typically associated with **Entamoeba histolytica**, not Shigella. Recognized complications of shigellosis include **HUS** (hemolytic uremic syndrome), **Reiter's syndrome** (reactive arthritis), seizures, and **septic shock**.	**Shigella complications:** HUS, Reiter's syndrome, septic shock. **NOT** liver abscess (that's amoebiasis).	Gastroenterology				
ريحانة الطبMA MCQ Infections::Page 45-64	P45-64, Q12: Cysticercosis is the larval stage of	Taenia solium	Hyrnenolepiasis n.ana	Taenia saginata	Ancylostoma duodenale		A	Taenia solium	**Cysticercosis** is caused by the **larval stage (cysticercus)** of **Taenia solium** (pork tapeworm) when humans accidentally ingest eggs. This causes cysts in tissues including brain (neurocysticercosis), muscles, and eyes.	**Cysticercosis** = Larval stage of Taenia solium (pork tapeworm).	Parasitology				
ريحانة الطبMA MCQ Infections::Page 45-64	P45-64, Q13: Which of the following does not produce hypothermia	Neuroleptic malignant syndrome	Panhypopituitaris	Peripheral circulatory failure	Myxoedema coma		A	Neuroleptic malignant syndrome	**Neuroleptic malignant syndrome (NMS)** causes **HYPERTHERMIA**, not hypothermia. It's characterized by fever, muscle rigidity, altered mental status, and autonomic instability. Causes of hypothermia include myxedema coma, hypopituitarism, and circulatory failure.	**NMS causes hyperthermia**. Causes of hypothermia: myxedema, hypopituitarism, circulatory failure, hypothalamic lesions.	Thermoregulation				
ريحانة الطبMA MCQ Infections::Page 45-64	P45-64, Q14: As regard campylobacter food poisoning the following are correct except:	the most common causes of foodborne illness.	Pets may also be a source of infection	unpasteurized milk not cause campylobacter food poisoning.	It is present in the gut of a wide range of animals, especially birds		C	unpasteurized milk not cause campylobacter food poisoning.	This is **FALSE**. **Unpasteurized milk IS a common source** of Campylobacter infection. Campylobacter is one of the most common causes of bacterial gastroenteritis worldwide, transmitted through contaminated poultry, unpasteurized milk, contaminated water, and pets.	**Campylobacter sources:** poultry, **unpasteurized milk**, contaminated water, pets (puppies/kittens).	Food Poisoning				
ريحانة الطبMA MCQ Infections::Page 45-64	P45-64, Q15: Giving routine iron and folic acid to all pregnant women is a form of:	Primary prevention	Secondary prevention.	Tertiary prevention.	Chemoprophylaxis.		A	Primary prevention	**Primary prevention** prevents disease before it occurs by removing risk factors. Routine supplementation in pregnancy prevents **anemia** and **neural tube defects** (folic acid). Secondary prevention is early detection, tertiary is reducing complications.	**Prevention levels:** Primary (prevent disease), Secondary (early detection/screening), Tertiary (reduce complications).	Public Health				
ريحانة الطبMA MCQ Infections::Page 45-64	P45-64, Q16: The following are risk factor for candida infection except?	HIV and AIDS	Long term steroids use	HAV	Immunosupressive therapy	Long term antibiotics use	C	HAV	**Hepatitis A virus (HAV)** is not a risk factor for candidiasis. Risk factors for Candida infection include immunosuppression (HIV/AIDS, steroids, immunosuppressive drugs), diabetes, prolonged antibiotic use, central venous catheters, and total parenteral nutrition.	**Candida risk factors:** Immunosuppression (HIV, steroids, chemo), diabetes, antibiotics, catheters. **NOT HAV**.	Mycology				
ريحانة الطبMA MCQ Infections::Page 45-64	P45-64, Q17: The main causative agent of urinary tract infections is:	Klebsiella pneumonia	Staphylococcus saprophyticus	Pseudomonas aeruginosa	Escherichia coli		D	Escherichia coli	**E. coli** accounts for **80-85%** of community-acquired UTIs and about 50% of hospital-acquired UTIs. Other causes include Klebsiella, Proteus, Enterococcus, and Staphylococcus saprophyticus (especially in young sexually active women).	"**UTI causative agents:** E. coli #1 (80-85% community-acquired), then Klebsiella, Proteus, S. saprophyticus."	Urology				
ريحانة الطبMA MCQ Infections::Page 45-64	P45-64, Q18: Regarding primary amoebic meningoencephalitis, which is false	Almost invariably fatal	Caused by Naegleria fowleri	Dehydroemetine is drug of choice	Acquired by swimming in fresh warm water		C	Dehydroemetine is drug of choice	**Dehydroemetine is NOT the drug of choice**. **Amphotericin B** is the primary treatment for primary amebic meningoencephalitis (PAM), often combined with rifampin, azithromycin, and miltefosine. Despite treatment, PAM has a mortality rate >95%.	**PAM:** Naegleria fowleri, almost always fatal (>95% mortality), treated with **amphotericin B** (not dehydroemetine).	Parasitology				
ريحانة الطبMA MCQ Infections::Page 45-64	P45-64, Q19: A newly married female has decided to receive (MMR) vaccine, the doctor advised her to post-pone pregnancy for:	Only one month	For at least 3 months	For one year.	Not at all.		B	For at least 3 months	**MMR** is a **live attenuated vaccine**. Pregnancy should be avoided for **at least 3 months** (some guidelines say 4 weeks minimum, but 3 months is safer) after vaccination to prevent theoretical risk of congenital rubella syndrome.	**MMR vaccine:** Avoid pregnancy for ≥3 months post-vaccination (live vaccine contraindicated in pregnancy).	Vaccination				
ريحانة الطبMA MCQ Infections::Page 45-64	P45-64, Q20: the WHO established a standardized vaccination schedule for the original EPI which included the following vaccines except:	Bacillus - Calmette Guérin (BCG)	Rota virus vaccine	Diphtheria-tetanus-pertussis (DTP	Oral polio, and Measles		B	Rota virus vaccine	The **original EPI** (Expanded Programme on Immunization) established by WHO in **1974** included **BCG, DTP, polio, and measles**. Rotavirus vaccine was added to the WHO recommendations much later (2009 globally, earlier in some regions).	**Original EPI vaccines (1974):** BCG, DTP, Polio, Measles. Rotavirus added later (2009).	Vaccination				
ريحانة الطبMA MCQ Infections::Page 45-64	P45-64, Q21: Toxoplasmosis is infection with Toxoplasma gondii. The only known hosts of this organism are domestic cats and their relatives. Infection with T. gondii in humans can occur in various ways. Which of the following is the most common mode of infection in humans?	Blood transfusion	Ingestion of oocysts	Ingestion of tissue cysts	Transplacental transmission		B	Ingestion of oocysts			Parasitology				
ريحانة الطبMA MCQ Infections::Page 45-64	P45-64, Q22: Which one of the following causes hypothalamic reset?	Prostaglandin F	T-regulator cells	Prostaglandin E2	Cell adhesion molecule		C	Prostaglandin E2	**Prostaglandin E2 (PGE2)** acts on the hypothalamic thermoregulatory center to **reset the set point** to a higher temperature, causing fever. Pyrogens (IL-1, TNF, IL-6) stimulate PGE2 production in the hypothalamus.	**Fever mechanism:** Pyrogens → PGE2 production → hypothalamic thermostat reset ↑ → fever.	Fever				
ريحانة الطبMA MCQ Infections::Page 45-64	P45-64, Q23: Which of the following organisms causes epidemic meningitis cases at military recruits?	Haemophilus influenzae type b	Neisseria meningitidis	Streptococcus pneumoniae	Listeria monocytogenes		B	Neisseria meningitidis	**N. meningitidis** causes **epidemic meningitis** in crowded conditions like military barracks, college dormitories, and refugee camps. Close living quarters facilitate respiratory droplet transmission. Serogroups A, B, C, W, Y cause most disease.	**Epidemic meningitis** in crowded settings (military, dorms): N. meningitidis.	Meningitis				
ريحانة الطبMA MCQ Infections::Page 45-64	P45-64, Q24: Cinchonism is a possible side effect for:	Primaquin	Proguanil	Chloroquine	Mefloquine	Quinine	E	Quinine	**Cinchonism** is a syndrome of toxicity from **quinine/quinidine**, characterized by **tinnitus**, hearing loss, headache, nausea, visual disturbances (blurred vision, photophobia), and confusion. It occurs with therapeutic or toxic doses.	**Cinchonism:** Quinine/quinidine toxicity → tinnitus, hearing loss, visual changes, nausea, confusion.	Malaria				
ريحانة الطبMA MCQ Infections::Page 45-64	P45-64, Q25: Acyclovir is an antiviral drug that is usually used in treatment of……	Hepatitis C virus	Herpes Zoster virus	Hepatitis B virus	Human immunodeficiency virus	Cytomegalovirus	B	Herpes Zoster virus	**Acyclovir** is used for **herpes viruses** including HSV-1, HSV-2, and **VZV (Herpes Zoster/chickenpox)**. It is NOT effective against HCV, HBV, HIV, or CMV (ganciclovir/valganciclovir for CMV). Acyclovir inhibits viral DNA polymerase.	**Acyclovir:** HSV-1, HSV-2, VZV (Herpes Zoster). **NOT** HCV, HBV, HIV, CMV.	Virology				
ريحانة الطبMA MCQ Infections::Page 45-64	P45-64, Q26: Improper contact lens -care practices may lead to	River blindness	Acanthamoeba keratitis	African eye worm	Ocular toxocariasis	Ocular toxoplasmosis	B	Acanthamoeba keratitis	**Acanthamoeba keratitis** is associated with **improper contact lens care**, especially using **tap water** to rinse lenses or swimming/showering while wearing contacts. It causes severe painful keratitis that can lead to vision loss.	**Contact lens infection:** Acanthamoeba keratitis (avoid tap water with contacts, use sterile solutions only).	Ophthalmology				
ريحانة الطبMA MCQ Infections::Page 45-64	P45-64, Q27: Retinochroiditis is caused by eye infection with	Loa-loa	Onchocerca volvulous	Demodex folliculorum	Toxoplasma gondi	Toxocara cani	D	Toxoplasma gondi	**Toxoplasma gondii** causes **retinochoroiditis**, especially in **congenital infection** or immunocompromised patients. It is a leading cause of posterior uveitis and can cause vision loss. Classic finding is focal necrotizing retinitis with vitritis.	**Retinochoroiditis:** Toxoplasma gondii (congenital or immunocompromised). Leading cause of posterior uveitis.	Ophthalmology				
ريحانة الطبMA MCQ Infections::Page 45-64	P45-64, Q28: SARS is described as a zoonotic virus - what does this mean?	They emerge from animals to cross the species barrier infrequently	They cause pandemics	Such viruses are confined to animals	They do not cause disease in human		A	They emerge from animals to cross the species barrier infrequently	**Zoonotic viruses** originate in animals and can **cross species barriers** to infect humans. This transmission occurs infrequently but can lead to outbreaks (SARS-CoV from civets/bats, MERS-CoV from camels, influenza from birds/pigs).	**Zoonotic:** Animal viruses that cross species barrier to infect humans (e.g., SARS, MERS, influenza).	Virology				
